times
-2.233309020340358
-1.948427199669114
-2.223367874305188
-1.6435069137418608
-2.092606510420148
-1.2394657584349993
-2.527665643477752
-2.129490012138291
-2.137789951254984
-2.2755068625588373
-1.7700354644550802
-1.9046482641184186
-2.135535996793592
-2.0252191345048667
-2.0566155919770024
-2.3431691542125157
-1.742814276880102
-1.979734719157093
-2.0491693862952145
-2.1823154258213204
0.0
0.10717320442199707
0.24967122077941895
0.35791516304016113
0.5512161254882812
0.6745812892913818
0.9641201496124268
1.0439653396606445
1.1628632545471191
0.0
0.11791515350341797
0.22065997123718262
0.39098691940307617
0.5398619174957275
0.6580431461334229
0.7900080680847168
0.9178941249847412
1.0139169692993164
1.1889441013336182
1.327049970626831
1.4558918476104736
1.5686719417572021
1.1628632545471191
1.5686719417572021
