times
-2.112504343347517
-2.1534834924064996
-2.307626983497071
-1.692933471213948
-2.4355923745931025
-1.3393267389330383
-2.756513785151366
-2.0453554392653213
-2.1604789493783056
-2.1364603922180647
-1.8838939070956067
-1.8648919417128333
-2.3779753317433046
-1.928983212713185
-2.2330220868235537
-2.050402562212366
-1.8520954078182104
-2.172778229122857
-1.9025013999220164
-2.303523471823962
0.0
0.12093472480773926
0.2370138168334961
0.33651089668273926
0.5204899311065674
0.6080358028411865
0.8700578212738037
0.9335706233978271
1.0629048347473145
0.0
0.11526989936828613
0.23334193229675293
0.38533902168273926
0.5402519702911377
0.6329901218414307
0.7782859802246094
0.8854899406433105
1.0141730308532715
1.1710810661315918
1.2849419116973877
1.4341368675231934
1.5340430736541748
1.0629048347473145
1.5340430736541748
