times
-2.1458392933710932
-2.1576266287737895
-2.3884263895249975
-1.8281413126506718
-2.2176092583769744
-1.3565182558539055
-2.2265778099836955
-2.2210248476943195
-2.1595920203582124
-2.446286785208286
-1.8193928363473033
-1.9790030160164351
-2.483589539653222
-1.9913581737633324
-2.081755924341438
-2.0547883794198287
-1.8083772283843353
-2.0834243772005467
-2.0906487465104235
-2.3463673186172445
0.0
0.11696982383728027
0.23256897926330566
0.3243429660797119
0.48505496978759766
0.5939240455627441
0.8514800071716309
0.9593770503997803
1.0678749084472656
0.0
0.1153721809387207
0.20198678970336914
0.36411094665527344
0.5023179054260254
0.5857610702514648
0.7222709655761719
0.8469820022583008
0.9751019477844238
1.139021873474121
1.2635250091552734
1.387131929397583
1.4828481674194336
1.0678749084472656
1.4828481674194336
