times
-2.2083753650446294
-2.1508968322565463
-2.2641042462466894
-1.7213414891181988
-2.0481299601423686
-1.2976828075002254
-2.6286050388432645
-1.9391161779993789
-2.305951022839402
-2.072662963019277
-1.788069367548036
-1.7890004842351686
-2.421267132257736
-1.9509081893835956
-2.1731719686692372
-2.054663706801589
-1.6767102186356238
-2.0102139666994927
-2.03283431199708
-2.125299835499198
0.0
0.1098790168762207
0.2262587547302246
0.3301818370819092
0.5090079307556152
0.6379837989807129
0.9111478328704834
0.9833269119262695
1.1271579265594482
0.0
0.09966397285461426
0.22551417350769043
0.39279699325561523
0.5599241256713867
0.6487331390380859
0.7908780574798584
0.9046940803527832
1.032829999923706
1.219818115234375
1.3537781238555908
1.4847419261932373
1.6041390895843506
1.1271579265594482
1.6041390895843506
