times
-2.3377264989911177
-2.0436038721230587
-2.546772354482416
-1.6045750490748496
-2.281586432161104
-1.1935017958591687
-2.578969153216697
-2.0098865418396827
-2.189292699059285
-2.1797923659447482
-1.765407352403956
-1.8263834105337542
-2.1900231491703988
-2.225557455819054
-2.3444188515782463
-1.9376932867728036
-1.8489080658805823
-2.0523387143266203
-1.8755355002711125
-2.080930381385431
0.0
0.09654688835144043
0.22610783576965332
0.3044419288635254
0.5054168701171875
0.6075389385223389
0.9106967449188232
0.986548900604248
1.1205527782440186
0.0
0.11199593544006348
0.22506093978881836
0.3961780071258545
0.5571727752685547
0.6690869331359863
0.7770941257476807
0.8729970455169678
1.0170328617095947
1.1744418144226074
1.3028759956359863
1.4561488628387451
1.580962896347046
1.1205527782440186
1.580962896347046
